Fertilizer,temp,N,P,K,yeild
58.95125188027232,39.74038643237698,66.85678849331825,17.892388427421206,16.084241927364236,7.397275890258419
50.06721391393131,37.11302195831124,65.13322692137714,17.972486593256527,18.87705904716334,9.11657722567411
69.90142465826877,39.064093270047,69.843805532442,20.01865597323962,15.880122222186069,6.600361858463072
70.05463365891292,28.06141092036233,70.08490696246882,22.014649629336947,18.827543282340635,9.97282254574125
65.01141764974416,38.96799856206469,69.93723925634518,19.87884559580485,19.105805365672,8.614051731153603
79.07912406254714,27.12354052867064,76.97783221743639,22.93018010458137,19.933655360679563,10.51196121320973
57.911899657774825,36.98376500124936,66.05505009369972,22.02323385011719,18.034758817375764,8.232294847692012
80.02525152179409,27.989003710624928,79.83958255406453,23.960041142632484,19.905815039507925,12.117157510871577
60.0389023967524,37.91985745340737,64.90092535870052,20.07434595941865,15.989867394946211,8.590256943514731
60.137325758943504,38.111739934937695,64.87274640551657,20.03452115472762,16.153696892928153,8.642099200878302
55.039370706585096,37.89836063781591,64.93547680803141,18.955903440289163,16.902351082518212,7.041344112768823
59.98281392056979,39.0807880829694,64.98909996159476,18.070913454931333,15.201812907716045,6.0099756884556985
64.94193749547453,38.00073244525485,60.10027815463906,19.874437731177984,16.13014134593187,7.97122101370222
72.99880144271566,28.07226011301419,74.92964590373988,24.073455273944944,18.930325556103934,11.13228161336626
78.92130505021495,29.055939853123142,78.81485152574008,22.961256716857427,19.850959756149628,11.069802851785424
50.0,37.0,59.0,19.0,15.0,6.0
74.96968228643786,27.13384576366041,75.12360074344524,22.989979256836936,19.94285302703072,11.16035858078679
76.96394043404175,27.141341366261837,74.98857557891307,21.87181559130388,19.888506588674048,9.571671491851236
70.10217000470176,38.94912319984975,69.97247938808594,19.87716730346345,15.96908372721372,6.5584756096396335
58.05197277996507,38.84803493348883,67.9824499692384,18.93235690552244,15.950042729370612,7.372888581387016
54.8797145133588,37.90528222766903,65.09405795287114,19.00533031486341,17.020657978710073,7.0910359244007735
70.08937032177924,23.98465445133531,69.98480730989982,21.95949038000802,18.003996247528423,9.80526824234533
49.95694383639599,38.88585451552272,60.00772249055633,17.86581983048674,14.994364463397083,6.107057660258446
64.97479920936028,37.044836533612745,67.09816009698652,18.06495096064828,15.003358644847305,7.146135318689481
76.91842108120149,29.18555800228788,75.02933622787495,22.122501939926,19.105953454489303,9.971962627595856
54.88722142302071,35.89708888267854,59.97838936750559,21.11115011547533,16.055966934791318,7.012423078773871
49.825978956346034,37.01576776593872,60.03258026791562,18.06402070305964,14.995359883591473,6.062631825838044
79.0790301230127,27.89418285118099,77.0813838140961,23.140396674978117,20.88154114668072,10.446443323561706
78.99976806992908,27.925476531285184,76.94019346190072,23.137264212263577,21.07233256423685,10.531479480339778
70.01956054058353,24.21175685608476,70.29381081532229,21.884342887537876,17.944167896145554,9.944695985172588
75.0,27.0,79.0,21.0,20.0,11.0
58.06101188232594,36.98495912823729,61.06354568470736,21.02209770569464,17.931624182956796,7.548460051042788
78.90053784178943,28.034632659498843,77.00943679735737,22.978617710437423,21.023020241637287,10.56622420985015
70.04155208196629,35.93897468059255,71.95292953914736,25.063450224190078,18.05873165908856,8.092517498403494
59.95396506044781,39.11006945543537,60.035444380308505,17.99941719025403,15.00806922113986,5.415836661806286
70.12969516690583,33.948455938809666,73.88623235152522,22.026047596761003,16.09572297381592,10.240368644059318
76.88427285115264,28.064088171393458,78.15198725666214,22.95966716518833,19.9363964451194,9.116904414650348
78.94663273316061,27.022416692324988,77.05635382456784,22.927783599953777,20.095537469667963,10.672449473050818
60.09920188473854,38.70517883732064,60.04495879869851,17.923956844962138,14.966729792267286,5.355748961113771
79.87162531358022,25.95296506124484,74.83137604608089,20.831321832172087,20.069841737418717,10.981739767076768
80.02086357823528,27.860857841639184,79.93845579973897,23.986586304996923,19.919196456077813,12.01984490707565
74.82124318563615,27.91851879610237,78.96459484834955,20.942188820708303,19.07669154725415,9.509160194902469
79.03523154805181,27.906169153671957,77.08252273661147,23.01614070760096,21.095827281613232,10.59142159524353
65.04263060869961,39.05236157713757,65.0259086541971,21.055529516961617,18.899716463771533,7.453257775684504
60.12990111188056,39.01673429951284,64.9256744864541,19.06420121568,17.311797283596263,6.396635972762989
58.88694469917436,40.089507817591176,67.02470108632012,18.036497063016807,16.00510990180959,7.425779239731325
59.98752303591794,37.887018488250845,65.12934272420325,19.94509895283852,15.986924394445104,8.438317404398296
50.03446927005082,36.8458831861956,64.72647478449798,17.99727239137867,18.822848736607124,9.011307369076356
65.10418819643883,38.94248386425277,64.83575483338758,20.95342222347112,19.16051522278012,7.383274747515905
64.81058456657738,38.91471808710066,70.1832686369113,19.92974909747174,19.0696319180023,8.471185673516445
78.91762755172718,27.93801427803835,76.9607456682132,22.90403417451289,21.022499465566888,10.479389675536172
78.94908338596359,28.06811931587101,77.0409028586406,22.93241131274824,18.95769753833469,9.97631643058293
64.86430050585665,38.96718757664791,69.89315993320972,19.92340145763623,19.006778089793755,8.397501176852257
49.96444216951021,36.92113190086853,59.822799953601056,18.03735741909229,14.741796795352773,6.110163323583551
51.94511925276066,39.908683638727005,62.046800771779246,19.023285666058115,16.045218155520022,6.615468331528414
65.01609402774648,38.01555790282722,60.04829886636856,20.048409598463127,15.846644299222126,7.817829144328086
77.12469503340412,28.992979206110554,76.07377698582854,21.94069579727467,18.99426832926825,9.501701285762802
60.11093481462801,39.00031462613988,60.180027337879686,17.93617040177206,14.89247084371458,5.921283475168272
77.99114926007447,28.060105885840443,76.87339234928923,22.90896009686816,21.06382589768147,10.74097294765818
72.0,36.0,71.0,21.0,17.0,7.0
65.09505573033317,39.09869433664861,70.12942240055628,19.923274830428063,19.025111696777177,8.434157954040337
58.0,39.0,68.0,19.0,16.0,7.5
78.92931877017908,28.087277996855786,77.06045869564039,22.89065013184873,20.917861926523223,10.582523161008346
76.92122171652808,28.997516861819488,75.87515464670359,22.12996248954762,19.03329977616062,9.845594384120943
60.04396382363463,38.98966984200922,59.98548734453719,18.057241348118566,14.998798452560944,5.32875287871182
65.03042452970595,38.96001173337278,69.9844894042766,19.998014779867532,18.97819838131551,8.516538879437146
59.9611928130497,39.00807622342585,70.04202204724533,19.956844207683076,16.908674406275058,7.945946684307426
80.00194037750225,28.120823573792308,79.95279390203343,24.08048811834132,20.075733171039325,12.02963999412006
60.04748922884386,39.09021076617912,59.89483466648378,18.06689874336409,15.011576894089854,5.719416399611541
65.17821738542902,38.07759183516998,60.07181875990868,20.08424054298473,15.944497713197803,7.973122002391883
60.00029364760264,39.04610520674509,64.892693229196,18.92132220309184,16.863177087801972,6.542119189604725
80.02707981430996,27.842499234820863,79.89882235170414,24.00584575671448,19.9752138403347,12.038186154368084
79.08774181319338,28.049415615559777,77.173197474292,23.080774716793275,20.876688421304152,10.610171136364205
57.93961175088559,39.00921204049678,68.05702774596253,19.05273624203129,15.972657675679145,7.541334927308908
62.19827693279892,36.96144325692248,68.02607938047693,21.926082114357182,18.06229409652961,8.925424853759626
76.96369401183257,29.04022869670626,75.98858327261703,22.059493854625757,19.187258821709527,9.52823927611207
59.94914456283903,39.145725607098086,60.02882575176229,17.99906724387805,15.057941546038334,5.5537044929662445
64.925929089654,39.27008308077756,65.04996723739374,20.969338920052785,18.791365365929828,7.369301200783302
75.00195838608298,28.94615543163226,76.89297313463452,22.90905743416452,19.182617854355325,10.213079833013175
79.02455573128395,26.83852587924837,77.11840225461368,22.92744629049336,19.98127847608015,10.568418966517685
58.96332631939774,39.92174092086235,66.97496210260337,17.919160293257534,16.186252363315273,7.583913826680695
75.0,26.0,75.0,22.0,19.0,12.0
79.1145559154043,26.96666983275893,76.81733981083708,22.97989982622767,20.002999791295903,10.599011768289078
76.02121689308562,26.068223957464152,75.05808628171941,24.035088699494757,19.02936183118873,10.904904006863012
76.86183467507723,26.864244697229356,75.0470247043709,22.038896275462047,20.139124490093018,9.421465210847552
60.07169113521121,39.11971592086795,59.84095720507263,17.83036638046818,14.844596540955472,5.543573222568172
65.05610608267214,39.06831476685607,69.97490173796551,19.990313083625743,18.879084359329724,8.576032463061544
76.95095763839343,26.94282560881811,74.9314629839421,21.93288584020414,19.900070283828644,9.451162540519666
76.03886320570115,28.140667577685164,77.01533621978075,21.986814672603256,19.9221268055466,8.939790266025945
74.96266887090547,28.05720917806622,78.91473129058978,20.97601050766331,19.240870471335068,9.632264485439334
74.72537098653726,28.100867674681343,77.04798920471616,23.07682644332342,19.03407302155169,10.926289681883317
55.06062391505302,38.018931083912136,64.95231195980836,18.900513019148363,16.927743478710255,8.060313746939212
64.89150393514802,37.95530896707466,59.85397289788245,19.963114027896115,15.939248200995385,8.036270508365575
69.80022554811171,35.99509509947494,71.98331466862335,24.87333919136061,18.020859792376477,7.995749520688071
65.05456563508464,36.92804423490354,67.00838137166654,18.037283240394675,14.815032464066515,7.219993806388547
78.03146613809494,27.01498958837982,77.96181936933719,22.964850041304476,18.91685915689065,11.99979683332002
55.13704698411799,37.93013633117288,67.88472921587517,19.98121361353506,15.750872454426572,6.943294876505503
77.81417042597201,29.07104722137537,77.01432830303429,20.923316083228617,18.01253399004703,9.108191019896807
64.85527510950853,39.03386076747238,69.83585930432393,20.09831378792033,19.06603269359243,8.38323709173455
80.04972098851212,28.007497035053397,80.03024115886483,24.020110219479573,19.89142413588727,11.99915993727263
59.90477644504151,37.92208176624524,65.256621942376,19.999960925933724,15.846444167354386,8.50814080545983
54.81240792624117,38.029321287817176,64.94486008485315,18.707667542301294,17.101498518381508,7.973254816308056
60.09844024044884,39.00109368877354,59.92604892039548,20.007554295109184,15.887461934895704,6.890289508246376
49.841370413475474,36.81937234911548,59.05787097844132,18.95431181839063,14.915814585918678,5.96782230549396
56.027955957908105,39.96844569313058,66.96615371292285,17.970056744560026,14.957916678245327,7.134448071115088
50.08214759757004,37.02896759122187,65.09642484212132,18.06999773872633,19.079698232585837,8.950275696508253
72.94854091430595,29.13228141834595,72.91972666237446,23.072334963496868,20.03647293610261,9.821763770939564
80.0628576627812,28.18222291131894,79.99401123953021,24.1090331807224,19.97740562706233,11.872625827424969
77.10664234103979,29.142797318664694,75.98715109439264,21.935659204948635,19.17859891295866,9.653770393582771
50.120749731248296,36.97422070424484,64.81802157810355,18.066618626438764,19.03879968863924,9.06836616129494
60.02760463490037,39.08433652990512,60.13981098286152,18.009709736317852,14.986394457181852,5.475753237929135
75.12085560050474,25.891485505508264,74.96843185311765,22.017856872237868,18.95245211535047,11.908466634366254
59.91571124897952,38.98659993843253,60.04495987396562,18.02611609719757,15.011628003135248,5.505665309024008
57.992379456064285,36.86029676146163,61.126984686356,20.872733496785248,17.895841063391767,7.480583212237515
77.126909801684,29.125791676135197,76.07959523892971,22.04218680820051,19.08064720842295,9.464634873418282
59.03074182235215,39.95116753604467,67.01847363163907,17.990432876024283,15.967702577128492,7.562656300589242
78.75440612404171,29.139032250570946,79.00300984828736,23.075199870991693,19.95258304209436,11.104100105467689
77.10778924013323,24.86784783251825,74.87909000034283,22.12865199979418,19.060592120156212,10.959521971194285
50.01216523491019,36.85898989759362,64.99239499547375,18.110086616651504,19.259838769748335,8.857993420537818
59.91098281772141,38.821505112584106,60.025765126449954,20.06841648388093,16.11890840896527,7.031647581971789
70.16352545645313,27.976998624267303,70.06096601031871,22.1119848176603,19.154267788462864,9.988742969793114
77.96924549842188,29.050733798533624,76.99739353568484,21.005087009922715,17.904909134483784,8.93534136883119
60.01293011157959,39.07595916485095,59.96844493347747,17.921712575813807,15.00615843297012,5.481442461918263
54.877889938060406,39.14019114759639,60.95251783174428,18.06301104782079,16.221435551403083,6.094016224251551
57.99762621361205,37.01186293678149,66.01262132817202,22.04394808508053,17.988393298653282,7.979536966195559
59.96178005770292,37.07609323710078,63.162716962757074,19.864330897999206,18.04955502538409,7.047967391359014
75.99123664900925,26.064822670470114,75.08182709467613,24.01802891870401,19.10804066451376,10.875252467667234
77.19670531208688,27.12946513817399,77.97922430139865,22.82830744080403,19.98407963289835,11.93587420682858
73.08846190486966,29.01870216741163,73.20414087055153,22.909402894975187,20.232643234919863,10.10457443559383
80.0,26.0,80.0,24.0,20.0,12.0
75.19235870341825,27.9308871242626,79.08699862561825,20.99756432155589,19.06249679139396,9.651444109861554
60.20031649843762,38.93025753678182,59.94407185200868,17.946412659352873,14.74639646695138,5.3911396706403005
57.9699144757163,36.905804766818285,65.9991818373703,21.954173246604547,17.947571464714354,8.068601084179813
64.88323954106787,35.10171185223972,70.15632999855144,19.069294920559177,18.090613360720763,9.008655385662497
75.0,28.0,75.0,23.0,20.0,11.0
60.04717256529914,39.01348268725021,59.969445865400175,18.018616237374527,15.043195521194566,6.004907271956771
79.08285812808671,28.027510687730352,77.02714471975716,22.86879789265675,20.954638494074267,10.474951552643534
78.9682205526963,27.11640429441269,76.9774628809135,22.89047346713886,20.01833406495157,10.449245805675716
60.111564710919126,39.07929426212474,64.84513894605413,18.02866974689257,15.12032963782405,6.0276441074725735
75.09858526306049,28.13620296606584,79.0518563914862,20.94508248457376,18.96234629507856,9.478471000961065
65.19639831723828,38.95105791497567,70.07983609826017,19.962275320035037,19.002889523385704,8.612202229435304
70.14271621225716,38.980813253806446,69.83785423792767,20.037464016063904,15.93352488302817,6.475672796371
75.02037254913925,27.850871755384304,75.02479124242718,23.24113108998326,19.950934622295687,11.212777796208073
79.01740923347205,27.930450617723725,76.92097157735981,22.82122342650553,21.01530868059419,10.56088186193439
77.02799610134369,29.062517314847003,74.91712502751608,21.958093162153094,18.96747011326716,10.07149063114475
60.24798844476295,38.998342464423736,60.02384404270696,18.01011706633597,15.044355212878504,5.510076758130167
76.88509207370082,27.89361240468198,76.16750735489943,22.09313402042892,18.905811479501647,9.99043449584923
65.01123243254678,38.95480120693577,69.79405314897205,20.00484643357509,18.93787645260486,8.43451554632885
54.9789031624465,38.07447710321209,64.95059423075641,19.13449086042887,17.095094258442487,6.981546506712078
73.16877894443284,28.99805144492569,73.16636787541728,22.88519366623712,20.038154681567843,10.02698647907918
54.99576185597542,38.04638873609077,65.06536809976231,18.900774325859185,16.950061432564553,6.979724206419168
78.9471259491588,26.87861905134229,76.89722292127412,23.06221016319621,20.11629098216002,10.49996366923146
55.23028381825201,38.11665251632192,65.00300969470493,18.881891155660888,17.02327704874054,7.991401364321383
54.87835069198564,38.05069790235945,65.12844385975318,19.007890186657644,16.965067838065057,6.877876110110587
60.26809377404723,39.06281830027177,64.87558170671332,19.10675507481449,16.90834903438952,6.526915331739127
75.0,29.0,77.0,23.0,19.0,10.0
59.93294321419301,39.14172759655485,59.9356953362805,18.060041260908733,14.990664421338083,5.332137988807099
59.96282829500225,38.87305766409024,59.86855604911033,17.987720178870234,15.01107489130783,5.492310050805238
78.99793758470257,26.901862078457786,77.107437761474,23.04436896991044,19.93749839270109,10.524711890459928
79.13361416170217,27.902797906526725,77.08360613657219,23.085106870975817,20.98981299922252,10.34243917680296
74.99386163200802,27.118894569187862,74.78076346346576,22.965337177143613,19.97308240820177,10.938062597596282
60.07025174179486,38.967165140989856,64.96442916562604,19.024063913269977,17.033455688107104,6.527172869658791
57.8098027640483,37.06096493992856,61.0042828150114,20.92855254505629,17.817609929202053,7.430881807013008
80.10347962028958,28.055010077720343,79.98053158589748,23.96463744173466,20.051302352665097,11.939765855540257
78.04985814761646,28.1651366595348,77.07278438659513,23.014811407267963,21.039110056160663,11.063225956359894
65.0484354476119,38.159127467156246,59.951092553592495,20.03649147573461,15.966740338895663,7.990488123923408
74.92663920566557,27.91327991103732,75.06911835530693,23.061181598733448,19.954764371920945,10.923470829659394
60.1918666436929,35.9007256713765,70.04158709764461,19.98948690843179,17.93747988320207,7.829712833871099
79.93696330614624,28.14969767205091,80.0583530865195,24.117122536116508,19.96836602220896,12.06603716314832
59.84765667953986,35.75260001435004,70.08425904712104,20.018923632947807,17.96685509265709,7.941052920359418
52.15386364903205,39.84636389544162,62.06165763772525,18.89964392824457,15.978759986683352,6.470524426365563
52.01200609601237,40.01084776369287,61.898095133540224,19.00949624603117,15.953394190840676,6.485448538989515
58.08034098635355,39.02599011061584,67.92637175672103,19.000281801969624,15.895995854240429,7.301796694359593
64.93803438979208,38.20140662795583,60.1563912733793,19.88984193475288,15.895834970005962,7.759010620338673
76.94327446138023,27.14553244303361,74.83658706805181,22.03344588075831,19.97981950263844,9.392340324847543
78.95427882808926,27.94122435256741,77.10018144814404,23.225973969701585,21.084837579674133,10.52272526647664
76.06480497052394,26.073058236975506,75.02247126974002,24.04303914984811,18.98957217352813,11.046937730077303
60.07542886951576,39.04247094552709,60.02399248121896,17.924068090825124,15.019170827786937,5.574264382375475
58.10269642454398,36.91503234685555,60.95134855969948,21.082929510947583,17.769065346958214,7.484015109196226
65.00635865854272,38.94043125914787,70.10275545517437,20.329552483152213,18.94248607860792,8.364393630892787
55.0,39.0,61.0,18.0,16.0,6.0
78.99022535579303,28.07355462807779,76.9619594582659,23.07335048554222,21.089495927692635,10.399335260605024
65.0317196551943,38.89233197830607,70.02343386952832,20.110773559741094,19.182626011671573,8.43452619781619
70.01998347755152,38.94949692446894,69.78575272380111,19.877392097989684,16.012805096088226,6.521562735125279
58.01373969650169,39.06659537608991,67.9794478708758,19.045551057229297,15.951698643356735,7.582037371437921
69.99320033242198,39.11932698583852,69.82051501966299,19.77160128094159,15.9095926772991,6.395322939021924
60.236121301977775,38.13887341466032,64.99302339024861,19.90054948866952,15.989231986951658,8.585055994757594
60.1061989320057,38.999859607732574,59.94367625303492,17.88731392460272,14.86797049358195,5.450824970567933
59.76524003554643,38.9124649735576,60.05184087320825,18.1065038566804,14.935856523198662,5.9231927069017125
55.00016684055048,35.99322575649307,60.047312473928734,20.996078600742933,16.018528627919164,6.981649852621382
59.95915738529161,38.94841575290697,60.09985309550223,18.049157776677543,15.15035017401035,5.501865787355022
55.12042995899221,38.02536389524612,60.90017187666555,19.87787533997083,18.07603882702321,7.0624159851497055
65.03612600603307,34.87353730856967,69.99837194759697,19.117775685107336,18.203634381683717,9.2245329393046
59.16343302690999,39.97929182013543,66.93890161450122,18.099885059469702,16.108910583355414,7.580805493544298
77.0,29.0,76.0,22.0,19.0,9.5
54.86534969835838,39.10784820718796,61.120405385885256,18.056187617886543,16.083880857254776,6.061484618328877
59.04859527181081,39.948483295588936,66.85942794633588,17.860825670914263,16.069610344223097,7.521103205237459
60.141527032457525,37.956941261758416,65.01031189132516,20.090935134544264,15.977142550281805,8.472205376872724
77.99031282406085,27.907522172254776,76.79892851428527,22.995321383645454,21.003496910591817,10.905223134028525
80.0493885249928,25.86439229086522,80.04080632308788,24.050194437481043,19.907696093526177,11.888468241887434
77.01833322325645,28.814109991248188,76.04503607536739,22.09973539197524,19.301674380823624,9.583411847025529
74.97981092492327,27.89309294235712,78.96733344974393,20.85319224228797,19.14453697303065,9.487051771515084
79.07947565693249,28.008696929831995,77.01164548100921,23.095167140863172,20.91627699783685,10.353772566826114
52.04367200977385,37.903684849971945,64.01034054046985,18.886868783258983,14.931801767635498,6.422794745239829
74.98181186104925,28.930398831932223,78.01865597347927,22.02730165233308,18.958376174692216,11.053074198169035
79.99909165208244,27.881408368098285,79.98391669871374,23.90981181613797,20.029711370316654,12.101139661029327
49.94394466891206,37.02620060738461,64.85334613129812,18.007373058296142,18.849129702808103,9.249617957338913
71.94401750123146,28.90782780930273,73.05357582881635,20.94172848916745,19.08543458571545,10.0493885589128
58.21132572922979,37.03093318613799,61.00850729569928,21.126173780707457,17.914610929177087,7.382815610986404
54.97950317197098,35.911586588726074,59.91492285791105,21.032930543578463,15.899803662554042,6.939288233413117
77.05766022186181,28.014121652832536,75.96979495945504,21.894776371662942,19.095191548187834,9.852767067671024
60.187059642357646,38.01610986520114,65.01008798242323,19.90603031688701,16.028873542588308,8.437818052900257
49.93162195827219,37.16492084938103,60.13798670883039,18.002475956600335,15.058236916861777,5.970941755471621
59.99632808507801,39.116449375874936,60.15410992922229,18.061648635360104,14.924007941196448,5.850374119040123
79.86595794380759,28.044801760719874,80.14019810679427,23.74143496026416,20.005746415878857,11.914163901670891
69.97438080169128,39.03853387187392,70.11128253937018,19.886751844292125,16.095520260646676,6.642899992870339
62.0,37.0,68.0,22.0,18.0,9.0
50.05255485332719,39.88378958370901,60.065277793127706,17.723223305135086,14.974164040231214,6.114470162241861
59.940730167369225,39.02150750298568,64.9384134052195,17.877356278606594,14.936145191429588,6.019039832215798
54.88303284005434,38.07811782554504,64.99547332014872,18.94233012494024,17.116922827295454,6.969003741652698
69.88537459381332,38.80739773843434,70.04733930879704,19.986948187948144,15.988548458024582,6.481056037213629
79.0,29.0,79.0,23.0,20.0,11.0
65.23022384790134,36.14058634362829,68.09416172697124,21.103386105051463,15.919959698351818,7.123590971628198
60.0,36.0,70.0,20.0,18.0,8.0
78.91510673492495,28.12689499873633,76.74149253836859,22.73629084700654,20.90485375325888,10.396009610634822
64.86647344116284,39.08508769040881,69.99985276493597,19.95136144147065,18.938030023556838,8.470851954433876
57.9434281076298,36.99914362638764,60.98676830659505,21.051709787622517,17.921505064518204,7.287445177257009
59.96472241384032,38.98087692920922,65.00127223501629,19.010579463744254,17.01274852711166,6.394810415107374
70.01186372299463,23.883655630163435,70.11507481420797,22.116447165840384,18.094415465486197,9.939439838532474
64.82420804177173,39.10256033709332,65.03082666843304,21.040320799633424,19.067208395301897,7.563697321302568
60.17908991488064,37.848066217508006,64.96516003745629,19.963955913464524,15.937013989072376,8.714086629902074
51.83333155595638,37.88113598103792,63.9934520913672,18.95342416150061,15.012722996647256,6.484879980933024
56.09219853467868,40.01560573812591,67.25512573408774,18.121136738889284,14.96567113493907,7.087389369823446
77.10905886654753,28.971885393834054,74.95556865461413,21.986860733325944,19.021504851243428,9.945913411994814
70.0,39.0,70.0,20.0,16.0,6.5
59.96040106849264,35.90354229304602,69.89034401518097,19.885344277112218,18.038323243894727,7.88871438741767
56.076570089290215,40.005025175898005,66.96090967975468,17.894582056545865,14.9376674897506,6.959174916079531
77.09809474382979,26.89060164394303,75.08517881241224,21.789253424085068,20.05743751393885,9.423699715853314
77.12002176266694,27.13637567829635,75.12041816596741,22.079441716369907,20.022483716086672,9.191016942260712
65.15269606729359,39.09827875058057,65.01444259726495,21.09719831597109,18.97399871716309,7.37580199243335
78.14739218917859,26.94773916831042,77.9450683410186,21.914286930403428,18.99425072855125,9.955106681879666
62.06958986847357,36.92377627557636,68.05796309799366,22.00893336529528,18.025738705482613,9.167377361813
60.05959869743317,38.08233847640583,64.96088988762557,19.983598644173,15.931663164581929,8.471472809289086
70.06903928001539,24.04415503531325,70.03406295099487,22.160580348767937,17.91379952506222,11.03218100215034
69.77668343568511,39.10566482271162,70.04236344587234,20.26703918428401,15.99140024812234,6.547247806836477
58.75598661815312,39.921395514674415,67.03327173295644,17.88538909388125,15.985470511433643,7.32935852591302
64.92413163661604,38.04864466167834,60.01117281740455,19.996749342612443,16.003275311547753,7.830364824996659
79.01391326928581,28.0443843808548,76.97842462022675,23.073617464914854,21.012342661281497,10.414573890242
73.04287832307104,28.995566709447928,72.83366216174048,22.95981985986386,20.00547580641436,9.945420291969471
65.10285450047557,38.03641399809921,59.86635664433061,20.13255591906067,16.06958055259955,7.944727732108658
60.00826978837191,39.20945337967973,59.935491596734806,18.202622559162418,15.10271312409677,5.306880688554106
51.92274263179554,38.00262291251429,64.18546512662945,19.04973029293632,14.87598016426589,6.510526767830387
59.94169307160157,37.85708578360937,65.0991285829166,19.92806750424615,15.969860892982055,8.540746966598766
65.07764589772985,38.00081124033746,60.006735555024,19.868138636866185,15.93831676062155,8.164144196467024
79.9717236715814,28.15917810993781,80.1696830265527,24.11034127151678,20.06072343632725,12.18140887736545
57.9287991480673,37.196356153487706,65.90191251949912,22.002252405909086,18.065672843101108,8.049344551154453
77.0,27.0,75.0,22.0,20.0,9.5
76.91302673218433,29.084445382451054,75.9593125814903,21.890826689516647,19.01145715133824,9.59956784079406
50.12972300196648,38.96571333997654,59.93549553471385,17.99863985322304,15.043446766615473,6.2481215841878734
60.13842441856721,39.11546292689171,59.92776434103728,18.002645289498584,14.960490121597193,5.21821159303399
58.13779086660366,36.92057148296893,65.95085004981117,22.11695564262436,17.983105101810185,7.780374393567044
75.0597459889325,27.098306459495205,74.93376008654806,22.829284061208487,19.842524291930157,11.288010310955938
79.01415537351942,28.008028270335988,77.05522762058774,23.015189691391143,20.92398646066944,10.66705086676802
52.03777316442811,40.05044866328932,61.93057956974486,18.914091789325067,16.025493831170106,6.411240426372741
79.9502133096237,28.17124647435441,79.9714424991322,24.065828620216102,19.9648055678982,11.946187101030592
64.86541711979234,39.064906585871285,65.12378116017096,18.888050556815667,15.999941301576609,5.93572189527567
58.08176545443923,39.15593125929069,68.11226748281726,19.01157964660285,15.9140563020684,7.628280295417515
80.15427658447624,27.954048563783747,79.96459885146554,23.911847046555813,19.97344971319787,12.04550326773983
60.04467462660927,38.99951176029138,64.85940267264807,18.89332100152642,17.03395728634991,6.629154662124786
59.75698204099772,38.87839817467591,59.97909228024327,18.08378842072016,15.12057979503212,5.719937116359642
49.8547549788042,39.95772454090157,60.18203752668596,18.13952603924008,15.018765585862791,6.116088857784817
69.83386891353288,24.009680183583736,69.99229269122888,21.997060942639628,18.025090363020016,10.105317675800013
77.23575399667926,27.07643472849023,78.02516253509957,22.94271270834768,20.07765614891892,12.083636358311985
59.84895940131891,39.04140767010173,60.00266477682223,18.17835086363095,15.114049649289948,5.786511233256006
79.01488862490503,27.126918355970076,77.10059978193543,22.94624355497592,20.124623716725957,10.684506024222271
60.10010548316183,39.02281296140899,65.06938040651178,18.967883601829755,16.95411399619433,6.585384113437718
75.01981139285773,28.935501851628427,77.0653828575852,22.916710649983383,18.98550133127914,9.935291393493303
78.8947672920054,28.14134412062481,76.92514922209166,23.07155266146089,20.873662468067877,10.442511295535692
77.03767640170956,29.047842549127022,76.1881296768963,22.047056120747435,19.01395972964545,9.363954568054558
58.0,37.0,66.0,22.0,18.0,8.0
76.98625686029763,27.001427717556247,78.08560339915735,22.995896588801266,20.14554269633369,11.84131408229536
60.032711477399616,39.25282467707521,69.96763022297795,19.898725983021304,16.8937855446707,8.05405008901465
77.03482968294492,27.026655008792563,75.03930856372513,21.940998336829963,20.095086699382165,9.436325034322335
64.9810619737479,38.88695070193274,64.92626996628957,19.001037936115328,16.124818781507088,6.029332173871982
52.06110126161808,38.04755848652832,64.0689726707442,18.908566660395355,15.05797340895465,6.430973897159273
49.92400350429512,37.2087913610669,65.039579615801,17.987569607117717,19.071235535908567,9.195587707553075
65.10813318373677,38.97591090720847,70.06499291528274,19.93342033633505,19.09860698177057,8.629818587590359
64.94613870310002,38.0199297129108,59.93447371528496,20.00253717826569,15.991440201134568,8.143998511747853
80.16024237251295,28.02340051077785,80.07926709237374,23.84461096031539,20.066654870333046,11.967542422912912
59.836891410845936,38.85117162992709,60.04215553968479,17.873253807710785,15.141798078347136,5.493828190434268
52.1429986918377,39.92526189843417,62.13991767573218,19.00144142749138,15.891395597681878,6.383479320528269
65.0,39.0,65.0,21.0,19.0,7.5
74.9915352172489,25.98300488556781,75.03374663918657,22.05089176522692,18.833063958091447,12.17838896712266
59.871625776741205,39.034670042975065,59.95119979839962,17.901725222726963,15.092755617161943,6.021728179265803
64.93085461019912,37.9964231833188,60.03377415573835,19.94323486321783,15.966589031750027,8.034330319704933
77.04678051674368,29.070827605890678,75.95874235810761,22.048086998501827,18.922106066434782,9.37877851890312
79.97079255720121,25.93026383573894,80.00612691904989,24.162752664014903,19.971930640292754,11.919147703221569
78.88821254274148,27.84064011294172,77.01328931589586,23.06931247090164,21.003462845951518,10.443606844356562
65.02559039315481,38.99332177245382,69.97079256959938,20.05924459222366,19.030837998593785,8.371961622341969
